Day,Hour,Minute,Second,Time +/-,LAT_D,LAT_M,LAT +/-,LONG_D,LONG_M,LONG +/-,Depth (KM),Depth +/-,Mag 1,Mag 2,MAX_INTENSITY,"(District, Region)",REGION NAME
,17,26,20.7,0.1,35,47.1,0.4,141,04.1,0.7,28,1,1.9V,,,"(3,110)",NEAR CHOSHI CITY
,17,28,02.8,0.0,34,58.5,0.1,132,13.8,0.1,9,0,0.8V,,,"(6,224)",SHIMANE HIROSHIMA BORDER
,17,29,49.4,0.0,39,06.1,0.1,140,53.3,0.1,6,1,0.0V,,,"(2, 49)",SOUTHERN IWATE PREF
,17,34,42.8,0.0,33,38.7,0.0,130,21.5,0.0,13,0,0.7V,,,"(7,262)",CENTRAL FUKUOKA PREF
,17,37,28.3,0.0,33,38.8,0.1,130,21.3,0.1,14,1,0.4V,,,"(7,262)",CENTRAL FUKUOKA PREF
,17,40,53.8,0.0,33,22.1,0.0,130,54.7,0.1,11,0,0.3V,,,"(7,280)",NORTHERN OITA PREF
,17,47,00.0,0.0,35,18.6,0.1,133,19.3,0.1,6,1,0.1V,,,"(6,222)",WESTERN TOTTORI PREF
,17,47,52.5,0.0,35,33.7,0.2,139,24.9,0.2,23,1,0.2V,,,"(3, 91)",TOKYO PREF
,17,48,39.7,0.0,39,04.0,0.1,140,56.5,0.1,8,1,1.0V,,,"(2, 49)",SOUTHERN IWATE PREF
,17,52,30.9,0.0,33,50.3,0.1,134,59.1,0.1,10,1,1.8V,,,"(5,207)",S PART OF KII CHANNEL
,18,00,47.1,0.2,44,21.1,0.6,144,08.6,0.9,17,3,0.5V,,,"(1, 22)",NE OFF HOKKAIDO
,18,03,31.3,0.0,33,21.9,0.0,130,55.7,0.1,10,1,0.3v,,,"(7,280)",NORTHERN OITA PREF
,18,15,31.4,0.0,35,15.0,0.0,135,59.8,0.0,14,0,0.8V,,,"(5,196)",NW SHIGA PREF
,18,21,52.6,0.0,37,26.7,0.2,139,40.9,0.1,0,1,0.1v,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,18,23,46.1,0.2,31,21.3,0.5,129,26.0,0.8,2,,1.8V,,,"(7,284)",SW OFF KYUSHU
,18,24,33.4,0.1,37,31.9,0.2,138,19.0,0.5,24,2,1.0V,,,"(4,165)",OFF S NIIGATA PREF
,18,26,02.1,0.1,41,55.9,0.3,140,46.7,0.7,24,1,3.5V,,,"(1, 16)",OSHIMA PEN REG HOKKAIDO
,18,36,53.2,0.0,39,03.5,0.1,140,51.7,0.1,8,1,2.8V,,1,"(2, 49)",SOUTHERN IWATE PREF
,18,37,18.1,0.2,26,02.6,1.3,129,20.6,1.0,43,,2.3V,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,18,47,22.1,0.0,33,22.1,0.0,130,54.9,0.1,11,0,0.2V,,,"(7,280)",NORTHERN OITA PREF
,18,47,57.1,0.0,33,22.1,0.0,130,54.9,0.1,11,1,0.0V,,,"(7,280)",NORTHERN OITA PREF
,18,52,55.4,0.0,34,14.8,0.1,135,26.2,0.1,10,1,0.1V,,,"(5,189)",NE WAKAYAMA PREF
,18,53,34.3,0.0,34,07.9,0.1,135,10.9,0.1,5,1,0.2V,,,"(5,190)",NW WAKAYAMA PREF
,18,58,40.3,0.1,36,28.2,0.2,141,01.3,0.6,40,1,0.8V,,,"(3,111)",E OFF IBARAKI PREF
,19,00,21.7,0.0,33,21.9,0.1,130,55.4,0.2,11,1,0.1V,,,"(7,280)",NORTHERN OITA PREF
,19,10,29.9,0.2,43,48.0,0.8,147,11.9,1.4,55,5,3.5V,,,"(1, 26)",E OFF HOKKAIDO
,19,13,02.8,0.1,38,52.2,0.2,141,36.3,0.5,75,1,1.0V,,,"(2, 50)",NORTHERN MIYAGI PREF
,19,22,41.7,0.0,34,02.5,0.1,135,16.7,0.2,7,1,0.2V,,,"(5,190)",NW WAKAYAMA PREF
,19,23,01.6,0.2,27,38.0,1.0,130,20.7,0.8,75,4,1.5v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,19,23,40.4,0.0,39,03.2,0.1,140,52.9,0.1,7,1,0.3V,,,"(2, 49)",SOUTHERN IWATE PREF
,19,24,06.7,0.0,34,04.3,0.1,135,15.4,0.1,7,1,0.7v,,,"(5,190)",NW WAKAYAMA PREF
,19,27,38.4,0.0,39,02.5,0.1,140,51.5,0.1,10,1,0.8V,,,"(2, 49)",SOUTHERN IWATE PREF
,19,28,21.3,0.2,28,50.1,0.4,128,36.5,1.3,22,,1.5v,,,"(7,285)",NEAR TOKARA ISLANDS
,19,29,51.3,0.3,34,33.3,1.7,139,50.2,1.9,29,3,1.6V,,,"(3,106)",FAR S OFF BOSO PENINSULA
,19,40,33.1,0.2,37,27.8,0.4,139,46.8,0.5,36,2,0.3V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,19,47,53.4,0.1,42,20.4,0.4,143,47.6,0.6,55,2,4.1D,4.2V,3,"(1, 28)",SE OFF TOKACHI           NPS
8,19,48,04.4,0.1,32,07.5,0.4,128,42.2,1.1,5,4,2.6V,,,"(7,284)",SW OFF KYUSHU
,19,48,40.0,0.0,35,46.8,0.0,139,11.5,0.1,9,1,0.4V,,,"(3, 91)",TOKYO PREF
,19,50,31.9,0.1,42,21.4,0.6,143,48.7,1.3,48,3,,,,"(1, 28)",SE OFF TOKACHI
,19,53,28.0,0.0,33,50.6,0.1,134,57.9,0.0,14,1,0.9V,,,"(5,207)",S PART OF KII CHANNEL
,19,56,13.9,0.0,34,03.4,0.0,135,07.0,0.1,5,0,0.1V,,,"(5,190)",NW WAKAYAMA PREF
,20,00,29.5,0.1,28,48.3,0.3,128,42.5,0.8,19,3,1.3v,,,"(7,285)",NEAR TOKARA ISLANDS
,20,06,01.7,0.0,36,38.7,0.2,140,53.2,0.5,55,1,0.0V,,,"(3,111)",E OFF IBARAKI PREF
,20,06,42.1,0.0,35,48.3,0.1,140,02.1,0.2,42,1,1.5V,,,"(3, 92)",NORTHERN CHIBA PREF
,20,09,07.2,0.0,43,30.6,0.1,140,42.1,0.3,10,2,0.8V,,,"(1, 20)",ISHIKARI BAY REGION
,20,10,14.7,0.0,34,31.1,0.1,131,47.6,0.1,18,0,0.4V,,,"(6,225)",SW SHIMANE PREF
,20,11,56.4,0.1,36,57.8,0.4,138,10.0,0.4,18,2,0.3V,,,"(4,133)",SW NIIGATA PREF
,20,11,57.9,0.1,42,33.3,0.3,143,27.1,0.5,58,1,3.1V,,,"(1,  9)",TOKACHI REGION
,20,12,09.0,0.1,36,58.2,0.3,138,10.4,0.3,18,1,0.8V,,,"(4,133)",SW NIIGATA PREF
,20,13,27.7,0.2,36,57.3,0.3,138,09.6,0.5,16,2,0.3V,,,"(4,133)",SW NIIGATA PREF
,20,16,13.7,0.0,37,14.4,0.1,136,43.5,0.4,9,1,0.9V,,,"(4,135)",NOTO PENINSULA REGION
,20,26,37.5,0.0,31,59.3,0.1,130,07.8,0.2,5,1,0.1V,,,"(7,283)",W OFF AMAKUSA ISLAND
,20,39,37.9,0.1,39,06.1,0.4,140,20.9,0.4,32,1,0.9V,,,"(2, 47)",SOUTHERN AKITA PREF
,20,47,02.5,0.0,35,00.5,0.1,137,49.2,0.1,17,0,0.4V,,,"(4,158)",SW SHIZUOKA PREF
,20,53,34.6,0.0,38,41.2,0.1,141,04.2,0.1,9,1,0.1V,,,"(2, 50)",NORTHERN MIYAGI PREF
,20,59,55.1,0.1,41,26.9,0.9,142,30.6,1.0,46,,1.3V,,,"(2, 60)",E OFF AOMORI PREF
,21,01,12.0,0.0,41,57.8,0.1,140,27.3,0.2,10,1,1.3V,,,"(1, 16)",OSHIMA PEN REG HOKKAIDO
,21,02,04.3,0.1,42,20.6,0.4,143,47.1,0.9,52,2,0.4V,,,"(1, 28)",SE OFF TOKACHI
,21,12,46.3,0.0,37,04.9,0.0,139,22.9,0.1,9,1,1.4V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,21,15,35.1,0.3,42,10.1,0.9,142,38.4,1.1,32,2,,,,"(1, 30)",S OFF URAKAWA
,21,20,15.8,0.0,39,02.9,0.1,140,51.5,0.2,7,1,1.3V,,,"(2, 49)",SOUTHERN IWATE PREF
,21,36,50.4,0.2,28,48.5,0.2,128,41.0,0.9,11,,1.8v,,,"(7,285)",NEAR TOKARA ISLANDS
,21,37,14.2,0.0,34,26.1,0.0,135,41.5,0.1,7,1,0.2V,,,"(5,194)",NORTHERN NARA PREF
,21,39,06.0,0.0,35,18.4,0.1,135,49.1,0.1,10,1,0.3V,,,"(5,196)",NW SHIGA PREF
,21,45,31.5,0.2,28,48.5,0.2,128,37.6,0.7,10,3,2.8v,,,"(7,285)",NEAR TOKARA ISLANDS
,21,46,31.2,0.0,41,33.1,0.1,141,10.4,0.2,11,1,0.9V,,,"(1, 17)",TSUGARU STRAIT REGION
,21,49,16.2,0.4,33,01.1,1.2,142,21.0,2.1,0,,3.5V,,,"(8,329)",FAR E OFF IZU ISLANDS
,21,50,01.9,0.2,28,47.8,0.3,128,41.6,0.9,15,4,1.5v,,,"(7,285)",NEAR TOKARA ISLANDS
,21,54,52.8,0.2,42,20.9,0.5,143,50.1,1.6,40,3,,,,"(1, 28)",SE OFF TOKACHI
,22,05,53.7,0.0,39,05.6,0.1,140,52.8,0.1,10,1,2.1V,,,"(2, 49)",SOUTHERN IWATE PREF
,22,09,06.2,0.1,35,19.8,0.2,140,10.6,0.5,14,1,1.0V,,,"(3, 95)",SOUTHERN BOSO PENINSULA
,22,12,43.7,0.2,40,56.8,0.8,145,59.4,1.1,50,4,2.9V,,,"(8,326)",FAR SE OFF HOKKAIDO
,22,14,09.6,0.0,34,53.2,0.1,137,58.8,0.1,17,0,0.8V,,,"(4,158)",SW SHIZUOKA PREF
,22,17,10.8,0.0,33,50.7,0.1,134,59.6,0.0,13,1,0.8V,,,"(5,207)",S PART OF KII CHANNEL
,22,20,05.7,0.1,32,51.7,0.7,136,40.6,0.4,43,3,2.0V,,,"(5,208)",SE OFF KII PENINSULA
,22,20,44.9,0.0,33,22.0,0.1,130,55.1,0.1,12,1,0.2V,,,"(7,280)",NORTHERN OITA PREF
,22,22,46.2,0.0,38,50.0,0.3,141,17.6,0.5,76,1,0.2V,,,"(2, 49)",SOUTHERN IWATE PREF
,22,22,58.1,0.3,42,54.1,1.2,141,40.3,1.6,23,3,1.1V,,,"(1, 13)",ISHIKARI DEPRESSION
,22,26,43.4,0.0,39,00.1,0.1,140,54.1,0.2,6,1,0.6V,,,"(2, 49)",SOUTHERN IWATE PREF
,22,30,14.9,0.0,34,53.3,0.0,137,58.7,0.0,17,0,1.4V,,,"(4,158)",SW SHIZUOKA PREF
,22,31,23.7,0.0,32,42.0,0.0,130,56.5,0.1,11,1,1.1V,,,"(7,271)",SOUTHERN KUMAMOTO PREF
,22,33,00.1,0.1,30,22.3,0.5,131,13.6,0.7,32,1,1.5v,,,"(7,298)",NEAR TANEGASHIMA ISLAND
,22,35,45.4,0.1,36,09.7,0.2,140,00.5,0.4,50,1,1.5V,,,"(3, 88)",SW IBARAKI PREF
,22,37,17.9,0.3,24,43.1,0.8,121,48.6,1.0,81,3,1.9V,,,"(8,311)",TAIWAN REGION
,22,46,25.9,0.0,38,43.5,0.1,140,37.6,0.1,6,1,0.2V,,,"(2, 50)",NORTHERN MIYAGI PREF
,22,51,07.6,0.0,39,04.1,0.2,140,55.5,0.3,5,1,0.1V,,,"(2, 49)",SOUTHERN IWATE PREF
,22,56,21.2,0.1,37,38.1,0.4,142,10.0,0.8,33,3,1.1V,,,"(2, 68)",SE OFF MIYAGI PREF
,22,59,22.2,0.0,39,05.8,0.1,140,51.3,0.1,11,1,0.9V,,,"(2, 49)",SOUTHERN IWATE PREF
,22,59,28.1,0.1,27,03.6,0.3,128,23.2,0.5,15,3,0.9v,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,23,00,14.9,0.3,28,48.2,0.3,128,37.3,1.4,9,,,,,"(7,285)",NEAR TOKARA ISLANDS
,23,00,18.0,0.2,28,49.3,0.3,128,38.8,1.1,14,,3.0V,,,"(7,285)",NEAR TOKARA ISLANDS
,23,03,00.3,0.3,44,41.9,1.0,145,34.4,1.5,17,3,2.1V,,,"(8,323)",SOUTHERN SEA OF OKHOTSK
,23,09,46.7,0.2,28,49.3,0.4,128,39.2,0.9,17,5,1.5v,,,"(7,285)",NEAR TOKARA ISLANDS
,23,11,38.3,0.2,28,48.7,0.3,128,39.5,0.8,12,4,2.1V,,,"(7,285)",NEAR TOKARA ISLANDS
,23,13,22.8,0.0,32,58.9,0.1,132,00.4,0.1,11,1,1.5V,,,"(6,245)",BUNGO CHANNEL
,23,13,37.0,0.0,39,04.6,0.1,140,55.7,0.1,6,1,0.2V,,,"(2, 49)",SOUTHERN IWATE PREF
,23,13,57.9,0.3,36,49.1,0.7,138,23.8,1.0,93,3,1.9V,,,"(4,144)",NORTHERN NAGANO PREF
,23,17,36.2,0.0,38,58.6,0.1,140,53.9,0.1,8,1,0.8V,,,"(2, 49)",SOUTHERN IWATE PREF
,23,20,20.8,0.0,35,04.6,0.1,135,37.7,0.1,11,1,0.4V,,,"(5,183)",MID KYOTO PREF
,23,23,48.4,0.2,42,00.9,0.8,142,50.9,1.2,49,2,0.3v,,,"(1, 30)",S OFF URAKAWA
,23,24,11.4,0.0,34,05.4,0.1,135,11.4,0.2,7,1,0.0V,,,"(5,190)",NW WAKAYAMA PREF
,23,26,43.9,0.2,37,54.9,0.5,142,18.8,1.1,39,2,1.3V,,,"(2, 68)",SE OFF MIYAGI PREF
,23,34,47.7,0.1,28,47.6,0.1,128,42.2,0.6,5,,,,,"(7,285)",NEAR TOKARA ISLANDS
,23,37,15.7,0.0,36,33.9,0.1,139,25.1,0.1,6,1,1.4V,,,"(3, 83)",TOCHIGI GUNMA BORDER
,23,39,10.1,0.1,24,18.7,0.3,123,58.8,0.3,17,1,0.9V,,,"(7,290)",NEAR ISHIGAKIJIMA ISLAND
,23,41,40.2,0.1,35,51.9,0.4,140,54.6,0.6,33,1,1.2V,,,"(3,110)",NEAR CHOSHI CITY
,23,42,49.3,0.0,31,29.7,0.2,129,53.2,0.3,9,2,1.3V,,,"(7,284)",SW OFF KYUSHU
,23,44,17.4,0.0,33,55.5,0.1,134,28.0,0.1,34,0,0.4V,,,"(6,231)",TOKUSHIMA PREF
,23,44,58.8,0.3,31,25.5,2.3,138,59.6,4.4,44,,3.0V,,,"(8,331)",NEAR TORISHIMA IS
,23,50,36.1,0.3,37,02.7,0.5,141,42.4,1.3,27,3,1.6V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,23,51,53.5,0.0,34,56.7,0.1,135,29.6,0.1,9,0,0.0V,,,"(5,184)",KYOTO OSAKA BORDER REG
,23,53,13.4,0.0,39,02.9,0.1,140,51.4,0.1,6,1,0.5V,,,"(2, 49)",SOUTHERN IWATE PREF
,23,55,58.4,0.0,39,30.1,0.0,142,10.7,0.2,11,0,0.8V,,,"(2, 62)",E OFF IWATE PREF
9,00,05,02.6,0.3,42,37.1,1.2,141,00.0,1.6,45,3,1.4V,,,"(1, 14)",IBURI REGION
,00,09,18.1,0.1,33,43.1,0.3,130,13.2,0.3,14,1,0.0v,,,"(7,281)",NW OFF KYUSHU
,00,18,35.4,0.0,42,55.5,0.2,142,37.1,0.3,13,1,0.9V,,,"(1, 11)",HIDAKA MOUNTAINS REGION
,00,20,18.2,0.0,38,48.0,0.2,141,39.4,0.4,71,1,1.5V,,,"(2, 50)",NORTHERN MIYAGI PREF
,00,22,21.6,0.2,42,45.5,0.8,142,41.5,1.1,19,2,1.0V,,,"(1, 11)",HIDAKA MOUNTAINS REGION
,00,25,05.9,0.0,34,12.6,0.0,135,05.9,0.1,8,0,0.9V,,,"(5,190)",NW WAKAYAMA PREF
,00,26,13.2,0.0,32,23.1,0.1,130,41.5,0.1,10,1,1.5V,,,"(7,271)",SOUTHERN KUMAMOTO PREF
,00,26,43.7,0.1,38,51.4,0.3,141,38.2,0.7,67,1,0.1V,,,"(2, 50)",NORTHERN MIYAGI PREF
,00,29,19.3,0.0,33,56.6,0.1,136,13.2,0.2,10,1,0.8V,,,"(5,200)",SOUTHERN MIE PREF
,00,29,44.7,0.2,36,39.8,0.6,137,59.6,0.5,9,2,0.3V,,,"(4,144)",NORTHERN NAGANO PREF
,00,37,21.6,0.1,27,48.6,1.2,129,13.3,1.7,43,2,1.1v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,00,42,15.2,0.1,36,13.3,0.2,140,54.3,0.7,44,1,0.9V,,,"(3,111)",E OFF IBARAKI PREF
,00,47,18.0,0.1,37,35.0,0.3,139,03.8,0.5,10,1,0.2V,,,"(4,131)",NE NIIGATA PREF
,00,50,44.1,0.0,43,15.5,0.1,143,15.5,0.1,10,1,0.9V,,,"(1,  9)",TOKACHI REGION
,00,51,01.9,0.0,34,58.2,0.1,135,36.7,0.1,9,1,0.0V,,,"(5,184)",KYOTO OSAKA BORDER REG
,00,51,54.9,0.0,43,15.7,0.2,143,14.9,0.2,9,1,0.0V,,,"(1,  9)",TOKACHI REGION
,01,01,57.0,0.0,35,36.5,0.1,139,33.7,0.2,24,1,0.6V,,,"(3, 91)",TOKYO PREF
,01,02,05.9,0.1,36,02.2,0.3,139,54.6,0.4,98,1,1.1V,,,"(3, 88)",SW IBARAKI PREF
,01,02,21.1,0.1,32,03.0,0.3,131,13.6,0.3,60,1,0.3v,,,"(7,277)",SOUTHERN MIYAZAKI PREF
,01,03,00.8,0.0,35,48.1,0.1,140,02.3,0.3,42,1,0.8V,,,"(3, 92)",NORTHERN CHIBA PREF
,01,08,08.4,0.1,43,29.0,0.2,143,32.0,0.3,13,2,0.0V,,,"(1,  9)",TOKACHI REGION
,01,09,48.0,0.3,44,06.7,1.0,144,46.1,2.0,56,3,1.7V,,,"(1, 22)",NE OFF HOKKAIDO
,01,10,41.7,0.0,35,51.3,0.1,137,38.8,0.1,11,1,1.5V,,,"(4,148)",WESTERN NAGANO PREF
,01,11,25.0,0.0,39,02.7,0.1,140,52.0,0.1,7,1,0.5V,,,"(2, 49)",SOUTHERN IWATE PREF
,01,11,45.1,0.0,24,37.0,0.5,122,12.9,0.2,31,3,2.2V,,,"(8,311)",TAIWAN REGION
,01,13,30.3,0.2,37,22.7,0.5,141,51.4,1.0,39,4,1.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,01,16,10.8,0.2,24,36.3,1.5,122,12.0,0.4,60,5,1.4v,,,"(8,311)",TAIWAN REGION
,01,20,10.4,0.1,42,54.5,0.7,143,58.5,0.7,93,1,0.7v,,,"(1,  8)",KUSHIRO REGION
,01,20,33.0,0.0,35,13.1,0.0,137,40.0,0.1,16,0,0.3V,,,"(4,149)",SOUTHERN NAGANO PREF
,01,23,52.6,0.2,35,41.5,0.5,140,07.2,0.7,63,2,1.6V,,,"(3, 93)",CENTRAL CHIBA PREF
,01,27,49.2,0.0,34,31.1,0.2,137,46.7,0.3,10,2,0.8V,,,"(4,169)",ENSYUNADA
,01,27,58.4,0.0,32,27.0,0.1,130,47.9,0.1,13,1,0.3V,,,"(7,271)",SOUTHERN KUMAMOTO PREF
,01,29,21.1,0.0,34,16.3,0.0,131,57.7,0.1,16,0,0.2v,,,"(6,226)",YAMAGUCHI PREF
9,01,31,02.9,0.2,41,45.0,1.1,142,29.5,1.3,55,3,0.6V,,,"(1, 30)",S OFF URAKAWA
,01,34,32.5,0.0,37,24.3,0.2,138,33.9,0.2,27,1,0.7V,,,"(4,165)",OFF S NIIGATA PREF
,01,34,47.2,0.1,41,55.6,1.1,142,14.1,0.8,43,4,0.8V,,,"(1, 30)",S OFF URAKAWA
,01,36,27.5,0.0,37,26.6,0.4,138,34.3,0.4,22,1,0.4V,,,"(4,165)",OFF S NIIGATA PREF
,01,43,51.1,0.0,38,54.0,0.1,140,50.9,0.1,7,1,0.2V,,,"(2, 50)",NORTHERN MIYAGI PREF
,01,46,49.7,0.0,34,04.5,0.1,130,49.4,0.2,15,0,0.2V,,,"(7,281)",NW OFF KYUSHU
,01,48,24.5,0.1,35,52.2,0.3,140,29.6,0.3,33,1,1.4V,,,"(3, 92)",NORTHERN CHIBA PREF
,01,52,42.6,0.1,38,24.9,0.4,142,27.6,0.6,29,2,1.9V,,,"(2, 65)",E OFF MIYAGI PREF
,01,57,32.3,0.1,36,16.2,0.4,137,36.1,0.3,37,1,0.1V,,,"(4,143)",HIDA MOUNTAINS REGION
,01,58,01.8,0.2,28,48.5,0.3,128,37.8,0.8,12,4,2.8V,,,"(7,285)",NEAR TOKARA ISLANDS
,01,59,30.6,0.2,41,38.1,0.6,141,14.5,0.9,00,2,0.7V,,,"(1, 17)",TSUGARU STRAIT REGION
,02,00,38.8,0.0,35,17.7,0.1,135,19.5,0.1,10,1,0.2V,,,"(5,183)",MID KYOTO PREF
,02,01,50.0,0.2,37,23.0,0.4,141,51.7,0.8,34,3,1.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,02,03,37.9,0.0,39,03.2,0.1,140,52.1,0.1,8,1,0.2V,,,"(2, 49)",SOUTHERN IWATE PREF
,02,10,52.3,0.0,36,36.1,0.3,138,20.8,0.3,1,,0.4V,,,"(4,145)",NEAR MATSUSHIRO
,02,12,24.5,0.1,37,38.0,0.2,139,13.0,0.4,13,1,0.5V,,,"(4,131)",NE NIIGATA PREF
,02,15,11.3,0.0,34,06.0,0.1,135,08.6,0.2,7,1,0.3V,,,"(5,190)",NW WAKAYAMA PREF
,02,18,05.1,0.1,36,37.7,0.3,140,40.4,0.5,92,1,2.1V,,,"(3, 86)",NORTHERN IBARAKI PREF
,02,18,26.7,0.0,32,04.2,0.1,131,00.2,0.1,8,1,0.6V,,,"(7,277)",SOUTHERN MIYAZAKI PREF
,02,18,51.7,0.1,28,48.5,0.2,128,40.0,0.7,17,3,1.7v,,,"(7,285)",NEAR TOKARA ISLANDS
,02,26,55.2,0.2,43,05.4,1.1,143,40.8,1.3,32,2,0.8V,,,"(1,  9)",TOKACHI REGION
,02,33,46.3,0.0,34,22.2,0.1,134,46.6,0.1,10,1,0.8V,,,"(5,205)",AWAJISHIMA ISLAND REGION
,02,33,56.1,0.1,22,12.8,0.7,121,33.9,0.5,12,,3.6V,,,"(8,311)",TAIWAN REGION
,02,36,05.0,0.2,37,07.5,0.9,141,52.5,1.0,31,4,1.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,02,36,20.5,0.2,28,07.8,1.4,129,33.6,1.0,48,3,1.2v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,02,38,39.2,0.0,33,51.0,0.1,134,59.4,0.1,11,0,0.2V,,,"(5,207)",S PART OF KII CHANNEL
,02,44,47.6,0.1,28,27.1,0.6,130,32.9,1.0,53,3,,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,02,45,01.5,0.0,32,59.1,0.2,129,53.8,0.3,9,1,0.4V,,,"(7,266)",NAGASAKI PREF
,02,45,09.8,0.1,36,13.0,0.3,139,46.9,0.3,56,1,1.9V,,,"(3, 88)",SW IBARAKI PREF
,02,49,47.8,0.0,33,22.0,0.1,130,55.0,0.2,12,1,0.2V,,,"(7,280)",NORTHERN OITA PREF
,02,55,41.1,0.0,27,51.0,0.2,129,21.5,0.3,18,1,0.7v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,02,58,48.6,0.1,42,43.3,0.5,143,21.5,0.8,06,2,1.3V,,,"(1,  9)",TOKACHI REGION
,03,01,55.5,0.1,42,42.6,0.3,143,26.6,0.5,66,1,1.9V,,,"(1,  9)",TOKACHI REGION
,03,04,25.5,0.1,42,21.1,0.4,143,47.2,0.9,50,2,0.2V,,,"(1, 28)",SE OFF TOKACHI
,03,06,05.7,0.3,41,44.4,1.3,143,00.9,1.6,44,3,0.4V,,,"(2, 60)",E OFF AOMORI PREF
,03,06,45.5,0.2,24,36.6,1.0,122,11.9,0.3,59,4,1.5v,,,"(8,311)",TAIWAN REGION
,03,12,06.3,0.0,43,15.4,0.1,143,15.1,0.1,10,1,0.0V,,,"(1,  9)",TOKACHI REGION
,03,15,13.3,0.0,32,31.7,0.3,132,10.2,0.2,29,2,,,,"(7,300)",HYUGANADA REGION
,03,16,37.9,0.1,37,24.5,0.3,138,33.5,0.3,24,2,0.6V,,,"(4,165)",OFF S NIIGATA PREF
,03,18,11.0,0.0,37,16.3,0.1,138,57.0,0.3,9,1,1.5V,,,"(4,132)",MID NIIGATA PREF
,03,21,14.9,0.1,22,05.6,0.8,121,00.3,2.1,43,3,3.1V,,,"(8,311)",TAIWAN REGION
,03,28,11.7,0.1,43,36.7,0.2,144,27.1,0.8,0,,0.1v,,,"(1,  7)",TESHIKAGA REGION
,03,33,29.2,0.1,43,15.7,2.0,142,51.4,2.9,40,,0.3v,,,"(1, 10)",TAISETSU MOUNTAINS REG
,03,38,32.3,0.1,41,14.3,0.2,139,08.3,0.6,31,2,1.4V,,,"(2, 59)",W OFF AOMORI PREF
,03,38,51.1,0.1,35,18.3,0.2,139,05.2,0.4,16,1,0.2V,,,"(3, 97)",KANAGAWA PREF
,03,44,03.5,0.0,35,56.1,0.0,137,36.4,0.1,9,0,1.3V,,,"(4,148)",WESTERN NAGANO PREF
,03,46,50.5,0.3,26,22.8,2.5,125,44.2,1.9,34,,2.3V,,,"(7,288)",NW OFF MIYAKOJIMA ISLAND
,03,48,26.3,0.1,36,34.2,0.4,140,17.3,0.5,00,1,0.6V,,,"(3, 86)",NORTHERN IBARAKI PREF
,03,49,21.0,0.0,40,05.3,0.1,141,11.9,0.1,6,0,0.1v,,,"(2, 48)",NORTHERN IWATE PREF
,03,55,58.0,0.0,33,47.5,0.2,134,52.1,0.1,36,1,0.7V,,,"(5,207)",S PART OF KII CHANNEL
,03,58,30.7,0.1,38,48.2,0.3,141,37.3,0.8,69,1,0.1V,,,"(2, 50)",NORTHERN MIYAGI PREF
,04,06,45.4,0.1,40,19.2,0.2,139,07.8,0.7,11,4,1.0V,,,"(2, 58)",W OFF AKITA PREF
,04,13,30.8,0.2,33,51.3,4.4,136,41.0,3.4,87,,2.8V,,,"(5,208)",SE OFF KII PENINSULA
,04,16,23.7,0.0,34,08.3,0.1,135,06.6,0.1,8,1,0.4V,,,"(5,190)",NW WAKAYAMA PREF
,04,16,41.7,0.3,43,19.2,2.1,147,06.1,1.4,42,,2.3V,,,"(1, 26)",E OFF HOKKAIDO
,04,16,44.4,0.0,38,16.9,0.1,140,00.8,0.2,9,1,0.4V,,,"(2, 53)",SOUTHERN YAMAGATA PREF
,04,18,42.0,0.1,36,57.1,0.4,140,43.6,0.8,94,1,1.0V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,04,29,35.0,0.0,39,02.5,0.1,140,52.0,0.1,7,1,1.0V,,,"(2, 49)",SOUTHERN IWATE PREF
,04,30,47.0,0.1,39,50.9,0.4,139,58.4,0.3,16,2,0.4V,,,"(2, 45)",OGA PENINSULA REGION
,04,33,00.8,0.2,41,38.0,0.6,142,07.5,0.7,58,3,0.6V,,,"(2, 60)",E OFF AOMORI PREF
,04,33,58.0,0.1,35,58.0,0.2,140,09.8,0.4,54,1,2.4V,,,"(3, 87)",SOUTHERN IBARAKI PREF
,04,39,45.9,0.1,39,04.1,0.7,143,48.0,0.9,35,,2.0V,,,"(2, 63)",FAR E OFF SANRIKU
,04,40,42.6,0.1,43,10.9,0.4,138,36.1,0.7,31,,2.2V,,,"(8,321)",EASTERN SEA OF JAPAN
,04,44,38.0,0.1,36,41.5,0.3,141,15.5,0.8,49,2,1.1V,,,"(3,111)",E OFF IBARAKI PREF
,04,46,03.3,0.1,39,28.4,0.3,142,14.8,0.8,79,1,0.5V,,,"(2, 62)",E OFF IWATE PREF
