Day,Hour,Minute,Second,Time +/-,LAT_D,LAT_M,LAT +/-,LONG_D,LONG_M,LONG +/-,Depth (KM),Depth +/-,Mag 1,Mag 2,MAX_INTENSITY,"(District, Region)",REGION NAME
,06,48,40.7,0.3,42,38.6,1.4,145,21.6,1.1,58,,1.3V,,,"(1, 27)",OFF NEMURO PENINSULA
,06,48,41.7,0.2,28,39.0,0.4,129,41.6,1.2,25,2,1.4v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,06,49,02.5,0.0,37,41.0,0.1,139,56.0,0.1,8,1,0.9V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,06,49,44.3,0.0,35,02.4,0.0,135,35.6,0.1,11,0,0.4V,,,"(5,184)",KYOTO OSAKA BORDER REG
,06,50,28.1,0.0,36,43.9,0.1,140,34.9,0.2,8,1,2.7V,,,"(3, 86)",NORTHERN IBARAKI PREF
,06,51,26.4,0.4,27,44.6,1.9,127,43.1,2.3,03,,1.2v,,,"(7,287)",NW OFF OKINAWAJIMA IS
,06,52,09.4,0.1,38,28.6,0.4,142,14.7,0.7,24,2,3.2V,,,"(2, 65)",E OFF MIYAGI PREF
,06,57,44.7,0.0,36,53.1,0.0,140,39.5,0.1,8,0,1.6V,,,"(3, 86)",NORTHERN IBARAKI PREF
,07,00,36.2,0.2,38,17.9,0.6,139,25.0,0.8,52,2,1.9V,,,"(4,163)",OFF N NIIGATA PREF
,07,04,21.4,0.1,36,15.5,0.2,140,55.1,0.7,46,1,2.1V,,,"(3,111)",E OFF IBARAKI PREF
,07,05,36.4,0.0,39,29.3,0.1,140,13.9,0.3,9,1,0.7v,,,"(2, 47)",SOUTHERN AKITA PREF
,07,05,53.9,0.0,39,37.3,0.1,140,36.8,0.2,4,1,0.4V,,,"(2, 47)",SOUTHERN AKITA PREF
,07,06,23.1,0.0,33,01.8,0.1,130,44.4,0.1,10,1,0.4V,,,"(7,269)",NW KUMAMOTO PREF
,07,07,19.7,0.0,36,56.4,0.0,140,37.3,0.2,7,0,1.4V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,07,07,45.4,0.2,39,49.8,0.6,143,25.7,1.1,21,4,4.1V,,,"(2, 63)",FAR E OFF SANRIKU
,07,08,10.9,0.0,33,01.3,0.1,130,43.5,0.1,11,1,0.6V,,,"(7,269)",NW KUMAMOTO PREF
,07,12,02.2,0.0,37,41.9,0.1,139,55.5,0.1,7,1,0.8V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,07,13,21.5,0.1,31,54.1,0.4,129,06.0,0.6,5,,1.4V,,,"(7,284)",SW OFF KYUSHU
,07,16,00.5,0.0,35,19.0,0.0,137,32.2,0.0,6,1,0.4V,,,"(4,140)",SE GIFU PREF
,07,18,59.0,0.0,36,15.5,0.0,137,05.0,0.1,7,1,2.8V,,2,"(4,142)",TOYAMA GIFU BORDER REG
,07,28,40.9,0.2,37,40.9,0.7,143,51.5,1.0,36,,4.1V,,,"(8,327)",FAR E OFF NORTH HONSHU
,07,29,10.0,0.3,29,53.5,0.9,131,10.8,1.0,30,4,1.6v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,07,31,22.6,0.0,37,44.4,0.1,139,55.8,0.2,7,1,1.2V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,07,32,37.0,0.0,36,02.9,0.1,137,35.4,0.1,6,1,0.9V,,,"(4,148)",WESTERN NAGANO PREF
,07,34,56.9,0.0,36,53.0,0.1,140,32.7,0.2,7,1,1.9V,,,"(2, 55)",MID FUKUSHIMA PREF
1,07,36,28.2,0.1,36,34.1,0.2,140,59.7,0.7,46,1,2.0V,,,"(3,111)",E OFF IBARAKI PREF
,07,39,57.3,0.1,36,58.9,0.4,141,10.8,0.9,48,1,2.5V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,07,40,14.9,0.2,37,04.9,0.6,141,29.9,1.2,38,2,2.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,07,42,05.4,0.0,38,18.6,0.1,140,41.7,0.2,12,1,1.7V,,,"(2, 51)",SOUTHERN MIYAGI PREF
,07,42,53.6,0.0,33,53.2,0.1,134,39.6,0.1,33,0,1.5V,,,"(6,231)",TOKUSHIMA PREF
,07,44,49.8,0.0,36,49.5,0.0,140,35.4,0.2,7,1,2.3V,,,"(3, 86)",NORTHERN IBARAKI PREF
,07,45,46.0,0.2,28,22.0,1.0,129,40.1,0.5,32,2,1.6V,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,07,50,27.8,0.0,36,49.5,0.2,138,35.9,0.3,0,,1.4V,,,"(4,144)",NORTHERN NAGANO PREF
,07,50,44.9,0.1,36,49.7,0.2,138,35.2,0.3,2,3,1.1V,,,"(4,144)",NORTHERN NAGANO PREF
,07,54,16.7,0.1,37,27.1,0.3,141,22.9,0.8,35,1,1.4V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,07,56,43.2,0.0,37,06.7,0.1,140,48.9,0.2,7,1,1.9V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,07,58,31.5,0.1,39,02.8,0.3,142,24.4,0.7,29,1,3.4V,,,"(2, 62)",E OFF IWATE PREF
,08,01,23.4,0.1,35,30.5,0.2,140,07.2,0.4,25,1,2.0V,,,"(3, 93)",CENTRAL CHIBA PREF
,08,03,40.6,0.1,35,33.4,0.5,141,01.8,0.9,36,1,3.6V,,1,"(3,110)",NEAR CHOSHI CITY
,08,15,53.5,0.1,38,16.7,0.6,143,44.0,0.7,16,,2.7V,,,"(2, 64)",FAR E OFF MIYAGI PREF
,08,16,54.7,0.1,38,19.9,0.4,141,48.8,0.6,48,1,2.2V,,,"(2, 65)",E OFF MIYAGI PREF
,08,18,40.4,0.1,31,41.1,0.3,131,51.8,1.0,44,2,1.4V,,,"(7,300)",HYUGANADA REGION
,08,19,47.9,0.0,36,15.6,0.1,137,05.0,0.1,7,1,1.2V,,,"(4,142)",TOYAMA GIFU BORDER REG
,08,19,50.2,0.0,33,08.3,0.0,132,18.7,0.0,8,1,0.9V,,,"(6,245)",BUNGO CHANNEL
,08,19,59.3,0.0,36,43.5,0.1,140,35.5,0.2,8,1,3.8V,,3,"(3, 86)",NORTHERN IBARAKI PREF    NPS
,08,21,48.9,0.0,36,42.6,0.0,140,35.7,0.1,8,0,1.9V,,,"(3, 86)",NORTHERN IBARAKI PREF
,08,24,15.6,0.0,36,58.5,0.0,140,36.2,0.1,8,0,2.3V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,08,24,22.5,0.1,27,51.1,0.8,129,01.7,1.4,13,2,1.2v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,08,24,41.6,0.0,36,58.5,0.0,140,36.2,0.1,8,0,2.0V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,08,26,21.2,0.1,38,44.2,0.3,142,10.5,0.7,33,2,3.4V,,,"(2, 65)",E OFF MIYAGI PREF
,08,26,43.4,0.0,36,15.8,0.1,137,04.8,0.1,7,1,0.7V,,,"(4,142)",TOYAMA GIFU BORDER REG
,08,28,51.5,0.0,33,01.7,0.1,130,44.6,0.1,11,0,0.6V,,,"(7,269)",NW KUMAMOTO PREF
,08,33,01.7,0.0,38,12.8,0.1,140,13.7,0.1,10,1,1.6V,,,"(2, 53)",SOUTHERN YAMAGATA PREF
,08,36,20.1,0.0,33,51.6,0.1,134,57.7,0.0,10,1,0.7V,,,"(5,207)",S PART OF KII CHANNEL
,08,38,15.3,0.2,35,44.0,0.6,140,39.6,0.6,46,2,1.3V,,,"(3,110)",NEAR CHOSHI CITY
,08,40,10.2,0.0,39,35.8,0.1,140,27.2,0.1,6,1,1.3V,,,"(2, 47)",SOUTHERN AKITA PREF
,08,40,57.2,0.1,37,26.0,0.2,141,29.3,0.7,39,1,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,08,42,49.7,0.0,38,18.6,0.1,140,40.6,0.2,11,1,0.9v,,,"(2, 51)",SOUTHERN MIYAGI PREF
,08,44,27.8,0.1,38,59.4,0.4,142,22.3,0.8,33,2,1.9V,,,"(2, 65)",E OFF MIYAGI PREF
,08,45,15.2,0.2,37,40.6,0.5,141,51.2,1.2,25,4,2.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,08,49,39.6,0.0,37,06.0,0.1,140,48.1,0.2,8,1,1.1V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,08,51,14.8,0.1,38,05.2,0.4,141,56.5,0.6,19,1,2.1V,,,"(2, 65)",E OFF MIYAGI PREF
,08,53,59.0,0.1,38,38.2,0.2,141,54.5,0.5,49,1,4.2D,4.4V,2,"(2, 66)",KINKAZAN REGION
,09,01,48.1,0.0,36,43.5,0.1,140,36.0,0.1,8,0,2.5V,,,"(3, 86)",NORTHERN IBARAKI PREF
,09,10,25.9,0.2,41,56.4,1.6,142,16.0,1.2,48,4,1.7V,,,"(1, 30)",S OFF URAKAWA
,09,14,11.5,0.1,36,15.7,0.3,140,55.9,1.0,43,1,1.5V,,,"(3,111)",E OFF IBARAKI PREF
,09,20,08.8,0.1,29,13.6,0.6,129,17.2,1.5,16,2,1.5v,,,"(7,285)",NEAR TOKARA ISLANDS
,09,23,46.9,0.1,31,38.8,0.3,129,34.4,0.6,7,1,1.6V,,,"(7,284)",SW OFF KYUSHU
,09,27,07.9,0.0,37,03.4,0.1,140,40.8,0.1,13,1,1.5V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,09,31,47.3,0.0,32,37.5,0.3,132,20.4,0.1,26,1,0.7v,,,"(7,300)",HYUGANADA REGION
,09,32,32.7,0.1,35,59.3,0.2,140,59.2,0.6,15,2,2.2V,,,"(3,111)",E OFF IBARAKI PREF
,09,36,41.2,0.0,36,48.3,0.0,140,33.6,0.2,9,1,1.0V,,,"(3, 86)",NORTHERN IBARAKI PREF
,09,37,55.8,0.0,37,07.2,0.1,140,49.8,0.2,7,1,2.0V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,09,38,37.9,0.2,27,26.6,0.7,130,24.2,1.3,75,,2.6v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,09,40,55.6,0.2,35,41.1,0.4,140,53.3,0.9,11,1,2.3V,,,"(3,110)",NEAR CHOSHI CITY
,09,41,17.8,0.0,38,19.2,0.1,140,41.2,0.2,11,1,1.5V,,,"(2, 51)",SOUTHERN MIYAGI PREF
,09,42,33.9,0.0,35,58.1,0.1,140,58.3,0.3,18,1,2.2V,,,"(3,111)",E OFF IBARAKI PREF
,09,46,26.9,0.1,36,23.4,0.3,140,52.5,0.8,41,1,2.8V,,,"(3,111)",E OFF IBARAKI PREF
,09,47,01.5,0.2,38,27.7,0.5,142,06.0,0.8,21,2,2.6V,,,"(2, 65)",E OFF MIYAGI PREF
,09,54,57.0,0.0,36,49.6,0.1,140,34.2,0.1,6,1,3.7V,,1,"(3, 86)",NORTHERN IBARAKI PREF    NPS
,09,59,44.3,0.0,29,05.3,0.3,129,29.6,1.0,20,4,,,,"(7,285)",NEAR TOKARA ISLANDS
,10,01,17.9,0.1,28,09.8,0.4,129,33.7,0.3,28,1,0.4v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,10,01,28.5,0.0,33,13.4,0.1,132,11.8,0.1,41,0,2.1V,,,"(6,245)",BUNGO CHANNEL
,10,02,46.4,0.0,34,12.3,0.2,139,14.4,0.3,12,1,2.1V,,,"(3,103)",NEAR NIIJIMA ISLAND
,10,04,35.5,0.0,33,01.7,0.1,130,43.1,0.1,10,1,0.2V,,,"(7,269)",NW KUMAMOTO PREF
,10,08,38.6,0.1,35,40.6,0.3,140,54.9,0.6,9,1,2.4V,,,"(3,110)",NEAR CHOSHI CITY
,10,10,24.1,0.0,36,49.8,0.0,140,34.7,0.1,7,0,1.5V,,,"(3, 86)",NORTHERN IBARAKI PREF
,10,10,33.4,0.0,36,49.9,0.0,140,34.7,0.1,7,0,1.9V,,,"(3, 86)",NORTHERN IBARAKI PREF
,10,10,42.5,0.2,35,42.8,0.7,140,40.4,0.6,47,2,1.5V,,,"(3,110)",NEAR CHOSHI CITY
,10,16,59.5,0.0,37,03.8,0.1,140,46.4,0.2,7,1,2.0V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,10,17,42.0,0.0,36,58.5,0.1,140,36.5,0.2,7,1,3.4V,,1,"(2, 56)",EASTERN FUKUSHIMA PREF   NPS
,10,18,13.9,0.0,28,15.1,0.2,129,38.6,0.2,31,0,1.6v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,10,20,00.0,0.0,36,57.2,0.0,140,41.8,0.1,10,0,0.8V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,10,23,50.2,0.2,36,51.1,0.5,141,58.9,0.9,19,3,2.8V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,10,25,21.7,0.4,26,01.4,1.5,128,26.6,1.9,46,,2.1V,,,"(7,294)",NEAR OKINAWAJIMA ISLAND
,10,31,56.8,0.0,34,12.7,0.2,139,14.2,0.2,13,1,1.8v,,,"(3,103)",NEAR NIIJIMA ISLAND
,10,34,01.4,0.2,36,12.6,0.4,141,00.6,1.1,44,2,1.8V,,,"(3,111)",E OFF IBARAKI PREF
,10,34,05.2,0.0,37,41.3,0.1,139,56.5,0.1,8,1,1.5V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,10,35,11.9,0.0,37,02.8,0.1,140,48.8,0.1,8,1,1.7V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,10,35,16.1,0.3,29,24.3,1.7,130,20.0,1.5,84,,1.3v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,10,37,19.8,0.1,29,46.3,0.5,130,06.6,0.7,68,1,2.2V,,,"(7,285)",NEAR TOKARA ISLANDS
,10,38,01.0,0.4,37,20.8,1.0,142,36.9,1.7,0,,3.2V,,,"(2, 70)",FAR E OFF FUKUSHIMA PREF
,10,40,04.0,0.1,36,48.0,0.4,141,11.5,0.8,37,1,1.7V,,,"(3,111)",E OFF IBARAKI PREF
,10,40,55.2,0.2,35,42.5,0.5,140,39.6,0.6,47,2,1.4V,,,"(3,110)",NEAR CHOSHI CITY
,10,42,05.1,0.1,36,12.5,0.2,140,54.1,0.6,46,1,2.6V,,,"(3,111)",E OFF IBARAKI PREF
,10,45,20.8,0.2,35,42.1,0.7,141,31.0,0.7,11,3,2.6V,,,"(3,109)",E OFF BOSO PENINSULA
,10,45,54.7,0.0,36,49.6,0.0,140,34.4,0.1,6,0,1.9V,,,"(3, 86)",NORTHERN IBARAKI PREF
,10,46,44.2,0.2,37,20.0,0.4,141,52.3,0.9,28,3,3.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,10,48,41.6,0.0,39,37.9,0.1,140,38.1,0.2,5,1,1.1V,,,"(2, 47)",SOUTHERN AKITA PREF
,10,53,13.0,0.0,36,11.7,0.2,141,00.3,0.5,36,1,3.0V,,,"(3,111)",E OFF IBARAKI PREF
,10,55,12.4,0.0,39,20.3,0.1,140,20.1,0.3,7,1,1.1V,,,"(2, 47)",SOUTHERN AKITA PREF
,10,57,40.9,0.2,35,28.1,0.7,141,05.3,1.3,39,2,1.8V,,,"(3,110)",NEAR CHOSHI CITY
,11,02,43.5,0.0,36,59.3,0.1,140,39.8,0.2,7,1,1.0V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,11,03,02.9,0.0,32,32.3,0.0,131,42.6,0.2,16,1,0.7V,,,"(7,300)",HYUGANADA REGION
,11,03,21.1,0.0,37,02.2,0.1,140,34.2,0.1,6,1,1.3V,,,"(2, 55)",MID FUKUSHIMA PREF
,11,05,12.3,0.0,36,07.9,0.1,140,57.2,0.3,28,1,2.0V,,,"(3,111)",E OFF IBARAKI PREF
,11,07,50.3,0.1,39,12.7,0.4,143,17.1,0.7,19,3,2.2V,,,"(2, 63)",FAR E OFF SANRIKU
,11,08,56.2,0.1,38,44.2,0.3,142,09.4,0.8,32,2,1.6V,,,"(2, 65)",E OFF MIYAGI PREF
,11,10,09.7,0.0,37,00.0,0.0,140,30.9,0.1,7,1,1.0V,,,"(2, 55)",MID FUKUSHIMA PREF
,11,10,16.0,0.0,39,38.9,0.2,142,06.5,0.5,48,1,2.9V,,,"(2, 62)",E OFF IWATE PREF
,11,10,38.4,0.0,35,01.7,0.1,137,49.5,0.1,17,1,0.2V,,,"(4,158)",SW SHIZUOKA PREF
,11,12,03.4,0.2,24,47.7,1.5,122,25.9,0.6,0,,2.0v,,,"(7,289)",NW OFF ISHIGAKIJIMA IS
,11,12,39.1,0.0,33,06.7,0.1,130,28.7,0.1,11,1,0.4V,,,"(7,264)",NORTHERN ARIAKEKAI REG
,11,12,44.2,0.0,34,12.6,0.1,139,14.2,0.2,15,1,2.0v,,,"(3,103)",NEAR NIIJIMA ISLAND
,11,13,59.7,0.1,34,12.5,0.5,139,13.8,1.2,15,2,1.6v,,,"(3,103)",NEAR NIIJIMA ISLAND
,11,16,04.4,0.3,45,42.6,1.0,141,42.3,0.8,13,4,2.0V,,,"(8,322)",SOUTH SAKHALIN
,11,17,14.8,0.0,37,41.7,0.1,139,55.3,0.1,8,1,0.6V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,11,17,59.5,0.0,33,06.8,0.1,130,28.7,0.1,10,1,0.6V,,,"(7,264)",NORTHERN ARIAKEKAI REG
,11,18,56.1,0.3,45,42.6,1.2,141,42.7,0.9,14,,1.9V,,,"(8,322)",SOUTH SAKHALIN
,11,19,14.0,0.1,38,26.8,0.3,142,15.6,0.5,30,2,1.8V,,,"(2, 65)",E OFF MIYAGI PREF
,11,19,14.2,0.1,37,15.4,0.3,141,45.8,0.5,33,2,2.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,11,19,21.5,0.0,35,59.5,0.0,137,20.9,0.0,8,0,0.6V,,,"(4,141)",NORTHERN GIFU PREF
,11,21,17.5,0.2,37,20.0,0.4,141,56.3,0.8,25,3,3.3V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,11,23,31.2,0.0,36,49.8,0.0,140,34.7,0.1,6,0,1.1V,,,"(3, 86)",NORTHERN IBARAKI PREF
,11,24,35.6,0.3,45,41.6,1.3,141,41.9,1.0,13,5,2.0V,,,"(8,322)",SOUTH SAKHALIN
1,11,26,40.8,0.1,24,49.9,1.0,122,26.3,0.3,19,,2.3v,,,"(7,289)",NW OFF ISHIGAKIJIMA IS
,11,27,02.9,0.0,35,53.7,0.2,140,57.2,0.3,18,1,1.8V,,,"(3,110)",NEAR CHOSHI CITY
,11,27,19.2,0.0,38,02.8,0.3,141,54.9,0.4,42,1,2.1V,,,"(2, 68)",SE OFF MIYAGI PREF
,11,29,27.8,0.0,36,49.6,0.0,140,34.7,0.1,7,0,1.6V,,,"(3, 86)",NORTHERN IBARAKI PREF
,11,30,58.2,0.0,36,53.3,0.1,140,31.1,0.2,7,1,2.1V,,,"(2, 55)",MID FUKUSHIMA PREF
,11,36,12.3,0.1,38,13.4,0.4,141,49.3,0.7,47,1,1.8V,,,"(2, 65)",E OFF MIYAGI PREF
,11,36,52.3,0.3,37,15.6,0.6,142,33.8,1.3,12,5,3.7V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,11,38,36.0,0.0,36,56.9,0.1,140,49.4,0.2,16,1,2.4V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,11,41,59.3,0.1,35,01.8,0.3,139,06.7,0.3,7,1,0.5V,,,"(3,100)",E OFF IZU PENINSULA
,11,42,17.5,0.1,36,13.9,0.3,141,05.2,0.7,44,2,2.5V,,,"(3,111)",E OFF IBARAKI PREF
,11,44,31.3,0.1,29,14.0,0.4,129,17.5,1.1,17,1,1.7v,,,"(7,285)",NEAR TOKARA ISLANDS
,11,47,38.2,0.1,35,49.1,0.3,140,54.1,0.7,11,1,1.7V,,,"(3,110)",NEAR CHOSHI CITY
,11,48,15.7,0.2,43,24.9,1.0,146,01.5,1.3,36,1,1.9V,,,"(1, 23)",NEAR KUNASHIRI ISLAND
,11,50,59.3,0.0,37,00.8,0.0,140,32.8,0.1,5,1,1.4V,,,"(2, 55)",MID FUKUSHIMA PREF
,11,51,10.3,0.1,39,08.4,0.2,142,22.9,0.5,33,1,1.8V,,,"(2, 62)",E OFF IWATE PREF
,11,51,25.3,0.2,39,12.3,1.3,144,33.5,1.0,41,,2.9V,,,"(8,327)",FAR E OFF NORTH HONSHU
,11,52,10.7,0.1,28,30.1,0.5,129,27.4,0.4,10,2,1.4v,,,"(7,296)",NEAR AMAMI-OSHIMA ISLAND
,11,55,55.6,0.0,37,13.7,0.0,140,54.4,0.2,5,0,1.7V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,11,56,39.1,0.0,37,45.4,0.1,140,01.7,0.2,9,2,1.1V,,,"(2, 53)",SOUTHERN YAMAGATA PREF
,11,59,29.3,0.0,37,03.6,0.1,140,38.7,0.2,15,1,1.9V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,12,00,18.8,0.0,43,57.8,0.2,145,00.1,0.4,8,1,2.1V,,,"(1,  5)",SHIRETOKO PENINSULA REG
,12,02,00.3,0.1,39,05.2,0.3,142,22.0,0.6,29,1,1.5V,,,"(2, 62)",E OFF IWATE PREF
,12,06,23.9,0.2,38,54.1,0.4,142,42.6,0.7,22,2,2.8V,,,"(2, 65)",E OFF MIYAGI PREF
,12,09,02.0,0.0,36,54.0,0.1,140,41.9,0.2,9,1,0.6V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,12,10,32.9,0.1,38,24.7,0.4,142,07.8,0.6,35,1,1.9V,,,"(2, 65)",E OFF MIYAGI PREF
,12,12,20.2,0.0,36,49.2,0.0,140,34.7,0.1,8,0,0.8V,,,"(3, 86)",NORTHERN IBARAKI PREF
,12,12,59.9,0.0,37,13.3,0.0,140,53.9,0.2,7,0,0.8V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,12,13,49.0,0.1,36,09.1,0.2,140,58.6,0.6,30,1,1.8V,,,"(3,111)",E OFF IBARAKI PREF
,12,14,01.5,0.0,37,40.2,0.1,139,56.0,0.1,9,1,0.9V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,12,14,11.0,0.2,39,46.5,0.7,143,42.4,1.1,33,,5.1D,5.2W,1,"(2, 63)",FAR E OFF SANRIKU        NPS
,12,21,10.1,0.1,39,43.9,0.1,142,13.3,0.5,38,1,2.4V,,,"(2, 62)",E OFF IWATE PREF
,12,24,07.7,0.0,38,14.1,0.2,141,33.6,0.4,55,1,3.1V,,,"(2, 66)",KINKAZAN REGION
,12,26,48.1,0.2,45,42.5,0.9,141,42.3,0.7,13,3,1.9V,,,"(8,322)",SOUTH SAKHALIN
,12,28,09.8,0.0,37,48.5,0.1,140,00.3,0.1,10,1,1.5V,,,"(2, 53)",SOUTHERN YAMAGATA PREF
,12,28,38.7,0.0,36,46.4,0.0,140,34.1,0.1,8,0,1.2V,,,"(3, 86)",NORTHERN IBARAKI PREF
,12,29,00.1,0.4,45,40.2,1.6,141,41.2,1.4,15,4,1.2v,,,"(8,322)",SOUTH SAKHALIN
,12,30,29.2,0.1,43,58.2,0.3,145,00.8,0.5,10,2,1.2V,,,"(1,  5)",SHIRETOKO PENINSULA REG
,12,34,20.2,0.1,38,25.9,0.3,142,08.8,0.4,31,1,2.3V,,,"(2, 65)",E OFF MIYAGI PREF
,12,35,25.2,0.0,32,17.8,0.0,130,29.9,0.0,9,0,0.0V,,,"(7,271)",SOUTHERN KUMAMOTO PREF
,12,35,51.0,0.2,38,20.7,0.6,142,10.1,1.2,37,2,2.5V,,,"(2, 65)",E OFF MIYAGI PREF
,12,36,43.7,0.1,38,18.9,0.3,141,58.0,0.6,45,1,2.5V,,,"(2, 65)",E OFF MIYAGI PREF
,12,37,51.9,0.1,35,58.0,0.3,140,59.1,0.6,18,2,1.8V,,,"(3,111)",E OFF IBARAKI PREF
,12,40,24.3,0.1,43,58.2,0.3,145,01.0,0.4,10,2,1.2V,,,"(1,  5)",SHIRETOKO PENINSULA REG
,12,41,21.9,0.1,43,58.2,0.3,145,00.7,0.5,10,2,1.2V,,,"(1,  5)",SHIRETOKO PENINSULA REG
,12,41,47.7,0.0,39,14.2,0.2,142,21.6,0.5,32,1,2.3V,,,"(2, 62)",E OFF IWATE PREF
,12,47,59.4,0.0,36,49.1,0.0,140,35.3,0.1,9,0,0.9V,,,"(3, 86)",NORTHERN IBARAKI PREF
,12,50,01.7,0.0,29,13.5,0.3,129,17.5,0.7,17,1,2.8V,,1,"(7,285)",NEAR TOKARA ISLANDS
,12,50,16.3,0.1,36,21.5,0.2,140,29.8,0.4,51,1,1.3V,,,"(3, 86)",NORTHERN IBARAKI PREF
,12,51,37.8,0.1,37,26.9,0.3,141,29.8,0.8,38,2,3.2V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,12,57,18.5,0.1,39,00.5,0.4,142,18.5,0.8,31,2,2.2V,,,"(2, 62)",E OFF IWATE PREF
,12,58,46.1,0.0,37,41.3,0.1,139,55.9,0.1,8,1,0.9V,,,"(2, 54)",WESTERN FUKUSHIMA PREF
,12,59,18.9,0.0,33,01.6,0.1,130,44.6,0.1,11,0,0.0v,,,"(7,269)",NW KUMAMOTO PREF
,13,00,01.0,0.4,36,43.0,0.5,142,14.1,1.3,16,4,4.5D,4.5W,,"(2, 69)",E OFF FUKUSHIMA PREF     NPS
,13,00,15.1,0.0,37,00.7,0.1,140,46.7,0.3,7,1,1.2V,,,"(2, 56)",EASTERN FUKUSHIMA PREF
,13,00,23.6,0.1,24,44.0,0.5,125,13.6,0.3,22,1,1.6V,,,"(7,293)",NEAR MIYAKOJIMA ISLAND
,13,06,11.9,0.1,38,51.7,0.4,142,15.2,0.7,40,1,2.2V,,,"(2, 65)",E OFF MIYAGI PREF
,13,07,06.6,0.1,35,35.8,0.3,140,07.4,0.5,64,1,1.7V,,,"(3, 93)",CENTRAL CHIBA PREF
,13,16,10.2,0.2,24,06.5,1.3,123,19.2,0.6,23,,1.5V,,,"(7,290)",NEAR ISHIGAKIJIMA ISLAND
,13,17,15.5,0.0,37,14.4,0.0,138,54.3,0.1,10,0,1.4V,,,"(4,132)",MID NIIGATA PREF
,13,18,59.0,0.1,35,45.2,0.3,140,54.6,0.7,10,1,2.9V,,,"(3,110)",NEAR CHOSHI CITY
,13,19,16.8,0.0,39,27.5,0.1,140,22.2,0.2,8,1,2.0V,,1,"(2, 47)",SOUTHERN AKITA PREF
,13,20,01.5,0.1,37,27.2,0.3,141,36.3,0.9,39,2,3.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,20,14.6,0.1,36,25.5,0.3,140,33.3,0.5,50,1,2.0V,,,"(3, 86)",NORTHERN IBARAKI PREF
,13,22,46.1,0.0,36,50.2,0.1,140,39.1,0.2,5,1,2.6V,,,"(3, 86)",NORTHERN IBARAKI PREF
,13,24,24.1,0.1,37,16.1,0.3,141,05.3,0.7,30,1,1.9V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,24,45.4,0.3,24,51.4,0.9,123,59.8,0.6,0,,1.7v,,,"(7,289)",NW OFF ISHIGAKIJIMA IS
,13,25,26.2,0.3,39,49.7,1.2,143,23.2,1.7,25,,2.6V,,,"(2, 63)",FAR E OFF SANRIKU
,13,25,36.7,0.1,37,11.5,0.3,141,26.4,0.9,43,1,3.1V,,,"(2, 69)",E OFF FUKUSHIMA PREF
,13,28,15.7,0.0,35,16.7,0.0,139,01.4,0.1,0,,0.5v,,,"(3, 98)",HAKONE REGION
,13,28,27.3,0.1,24,52.8,0.6,122,28.9,0.2,35,,2.2v,,,"(7,289)",NW OFF ISHIGAKIJIMA IS
,13,29,59.4,0.0,35,16.8,0.1,139,01.3,0.2,1,1,,,,"(3, 98)",HAKONE REGION
